id,game_id,player_id,player,player_position,team_name,team_city,points,assists,rebounds,steals,blocks,personal_foul,turnovers,field_goals_made,field_goals_attempted,date,salary
4337017,128035,290,Trey Lyles,F,Spurs,San Antonio,10,0,7,0,0,0,0,3,9,2021-03-01T00:00:00.000Z,5500000
4337018,128035,373,Jakob Poeltl,C,Spurs,San Antonio,14,2,12,1,1,2,1,7,8,2021-03-01T00:00:00.000Z,8101852
4337019,128035,464,Lonnie Walker IV,G,Spurs,San Antonio,19,4,4,1,2,1,0,7,17,2021-03-01T00:00:00.000Z,
4337020,128035,334,Dejounte Murray,G,Spurs,San Antonio,19,8,6,0,0,3,2,8,15,2021-03-01T00:00:00.000Z,14286000
4336984,128030,153,Derrick Favors,F-C,Jazz,Utah,4,0,5,1,1,2,1,2,4,2021-03-01T00:00:00.000Z,9258000
4336983,128030,100,Jordan Clarkson,G,Jazz,Utah,20,4,5,1,0,2,1,7,14,2021-03-01T00:00:00.000Z,11500000
4336988,128030,344,Georges Niang,F,Jazz,Utah,8,0,1,0,0,3,1,3,5,2021-03-01T00:00:00.000Z,1783557
4336991,128030,666969,Zion Williamson,F,Pelicans,New Orleans,26,5,10,1,0,2,6,10,17,2021-03-01T00:00:00.000Z,10245480
4336992,128030,3,Steven Adams,C,Pelicans,New Orleans,5,0,11,1,0,2,1,2,6,2021-03-01T00:00:00.000Z,29592695
4336993,128030,51,Eric Bledsoe,G,Pelicans,New Orleans,11,5,5,2,0,1,0,5,13,2021-03-01T00:00:00.000Z,16875000
4336994,128030,27,Lonzo Ball,G,Pelicans,New Orleans,23,8,7,0,2,2,0,9,16,2021-03-01T00:00:00.000Z,11003782
4336997,128030,202,Josh Hart,G,Pelicans,New Orleans,13,1,7,1,1,3,0,6,7,2021-03-01T00:00:00.000Z,3491159
4337002,128030,389,JJ Redick,G,Pelicans,New Orleans,17,0,2,0,0,1,1,5,8,2021-03-01T00:00:00.000Z,13013700
4336486,128036,76,Trey Burke,G,Mavericks,Dallas,11,2,1,0,0,0,0,4,5,2021-03-01T00:00:00.000Z,3000000
4336489,128036,230,Wes Iwundu,F,Mavericks,Dallas,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,
4336490,128036,242,James Johnson,F,Mavericks,Dallas,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,16047100
4336491,128036,296,Boban Marjanovic,C,Mavericks,Dallas,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,3500000
4336493,128036,23,Dwayne Bacon,G-F,Magic,Orlando,7,1,1,0,0,3,0,2,9,2021-03-01T00:00:00.000Z,1678854
4336494,128036,10,AlFarouq Aminu,F,Magic,Orlando,7,2,2,0,0,2,0,3,6,2021-03-01T00:00:00.000Z,9720900
4336785,128033,666451,Bol Bol,C,Nuggets,Denver,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,2058240
4336788,128033,187,JaMychal Green,F,Nuggets,Denver,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,7199760
4336791,128033,3546977,Greg Whittington,F,Nuggets,Denver,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,332252
4336792,128033,436,Garrett Temple,G-F,Bulls,Chicago,9,2,3,0,1,5,0,4,8,2021-03-01T00:00:00.000Z,4767000
4336793,128033,3547248,Patrick Williams,F,Bulls,Chicago,13,0,4,0,1,1,0,5,11,2021-03-01T00:00:00.000Z,7068360
4336521,128032,417,Ben Simmons,G-F,76ers,Philadelphia,18,2,6,2,0,2,4,7,11,2021-03-01T00:00:00.000Z,30559200
4337727,128034,3547247,Isaac Okoro,F-G,Cavaliers,Cleveland,5,2,1,1,1,3,2,2,8,2021-03-01T00:00:00.000Z,6400920
4337728,128034,666940,Dean Wade,F,Cavaliers,Cleveland,8,1,5,0,1,2,0,3,5,2021-03-01T00:00:00.000Z,1517981
4337729,128034,9,Jarrett Allen,C,Cavaliers,Cleveland,10,1,15,0,1,1,2,5,7,2021-03-01T00:00:00.000Z,3909902
4337730,128034,666581,Darius Garland,G,Cavaliers,Cleveland,14,7,3,3,0,2,5,5,13,2021-03-01T00:00:00.000Z,6720720
4337731,128034,413,Collin Sexton,G,Cavaliers,Cleveland,39,8,3,2,0,2,6,12,20,2021-03-01T00:00:00.000Z,4991880
4337735,128034,359,Cedi Osman,F,Cavaliers,Cleveland,11,1,5,0,0,2,1,3,7,2021-03-01T00:00:00.000Z,8840580
4337732,128034,134,Damyean Dotson,G,Cavaliers,Cleveland,0,1,1,0,0,0,1,0,2,2021-03-01T00:00:00.000Z,2000000
4336982,128030,666463,Jarrell Brantley,F,Jazz,Utah,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,510586
4336985,128030,3547297,Trent Forrest,G,Jazz,Utah,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,470690
4336987,128030,666788,Juwan Morgan,F,Jazz,Utah,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,1517981
4336989,128030,666824,Miye Oni,G,Jazz,Utah,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,1517981
4336787,128033,135,PJ Dozier,G-F,Nuggets,Denver,5,2,1,0,1,2,1,1,4,2021-03-01T00:00:00.000Z,1762796
4336790,128033,3547268,Zeke Nnaji,F-C,Nuggets,Denver,2,0,1,0,0,1,0,1,2,2021-03-01T00:00:00.000Z,2379840
4336990,128030,227,Brandon Ingram,F,Pelicans,New Orleans,26,5,4,0,1,2,4,11,20,2021-03-01T00:00:00.000Z,27285000
4337001,128030,667302,Nicolo Melli,F,Pelicans,New Orleans,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,3897436
4337003,128030,445,Sindarius Thornwell,G,Pelicans,New Orleans,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,1235889
4336789,128033,201,Isaiah Hartenstein,F-C,Nuggets,Denver,2,0,5,0,1,0,0,1,3,2021-03-01T00:00:00.000Z,1620564
4336798,128033,154,Cristiano Felicio,F-C,Bulls,Chicago,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,7529020
4336799,128033,666577,Daniel Gafford,F,Bulls,Chicago,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,1517981
4337025,128035,319,Patty Mills,G,Spurs,San Antonio,14,5,0,0,0,1,1,5,10,2021-03-01T00:00:00.000Z,
4337021,128035,6,LaMarcus Aldridge,F,Spurs,San Antonio,2,0,4,0,0,3,2,0,3,2021-03-01T00:00:00.000Z,17628340
4337026,128035,666881,Luka Samanic,F,Spurs,San Antonio,8,0,5,0,0,1,0,3,7,2021-03-01T00:00:00.000Z,2824320
4337022,128035,32,Keita BatesDiop,F,Spurs,San Antonio,5,0,3,0,0,1,0,2,5,2021-03-01T00:00:00.000Z,449115
4337023,128035,147,Drew Eubanks,F,Spurs,San Antonio,0,0,1,0,0,0,0,0,2,2021-03-01T00:00:00.000Z,1620564
4337024,128035,3547274,Tre Jones,G,Spurs,San Antonio,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,898310
4338480,128031,666747,Caleb Martin,F,Hornets,Charlotte,11,0,5,1,0,1,1,4,8,2021-03-01T00:00:00.000Z,1517981
4338478,128031,180,Devonte Graham,G,Hornets,Charlotte,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,1663861
4338479,128031,204,Gordon Hayward,F,Hornets,Charlotte,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,28500000
4337027,128035,473,Derrick White,G,Spurs,San Antonio,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,3516284
4337737,128034,3547279,Lamar Stevens,F,Cavaliers,Cleveland,2,0,3,0,0,1,1,0,0,2021-03-01T00:00:00.000Z,1000000
4337734,128034,340,Larry Nance Jr,F,Cavaliers,Cleveland,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,11709091
4337736,128034,383,Taurean Prince,F,Cavaliers,Cleveland,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,12250000
4337739,128034,2175,Danuel House Jr,,Rockets,Houston,4,0,3,0,0,2,0,1,3,2021-03-01T00:00:00.000Z,
4337740,128034,450,PJ Tucker,F,Rockets,Houston,7,1,4,2,0,1,1,2,3,2021-03-01T00:00:00.000Z,7969537
4337741,128034,366,Justin Patton,C,Rockets,Houston,6,1,6,3,2,3,0,2,7,2021-03-01T00:00:00.000Z,267623
4337742,128034,357,Victor Oladipo,G,Rockets,Houston,20,3,3,3,1,4,6,8,21,2021-03-01T00:00:00.000Z,21000000
4337743,128034,467,John Wall,G,Rockets,Houston,32,5,3,1,1,0,3,11,24,2021-03-01T00:00:00.000Z,41254920
4337750,128034,3547301,JaeSean Tate,F,Rockets,Houston,5,2,4,1,0,3,1,2,5,2021-03-01T00:00:00.000Z,1445697
4337748,128034,309,Ben McLemore,G,Rockets,Houston,5,1,1,1,0,4,1,2,3,2021-03-01T00:00:00.000Z,2893630
4338472,128031,666748,Cody Martin,F,Hornets,Charlotte,8,2,9,2,0,1,1,4,9,2021-03-01T00:00:00.000Z,1517981
4338473,128031,666950,PJ Washington,F,Hornets,Charlotte,3,2,3,0,1,0,4,1,8,2021-03-01T00:00:00.000Z,4023600
4338474,128031,48,Bismack Biyombo,C,Hornets,Charlotte,6,3,5,0,1,1,0,3,4,2021-03-01T00:00:00.000Z,3500000
4338475,128031,403,Terry Rozier,G,Hornets,Charlotte,20,6,2,4,0,2,3,8,17,2021-03-01T00:00:00.000Z,18900000
4338476,128031,3547239,LaMelo Ball,G,Hornets,Charlotte,30,8,6,4,1,3,3,10,18,2021-03-01T00:00:00.000Z,7839960
4338477,128031,62,Miles Bridges,F,Hornets,Charlotte,9,2,2,1,1,3,2,4,8,2021-03-01T00:00:00.000Z,3934320
4337746,128034,3547291,Mason Jones,G,Rockets,Houston,3,0,1,0,0,0,1,1,2,2021-03-01T00:00:00.000Z,424544
4337745,128034,178,Eric Gordon,G,Rockets,Houston,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,16869267
4337747,128034,264,Rodions Kurucs,F,Rockets,Houston,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,1780152
4337749,128034,350,David Nwaba,G,Rockets,Houston,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,1824003
4336995,128030,666400,Nickeil AlexanderWalker,G,Pelicans,New Orleans,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,3113160
4336996,128030,166,Wenyen Gabriel,F,Pelicans,New Orleans,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,1620564
4336998,128030,666626,Jaxson Hayes,C,Pelicans,New Orleans,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,5105160
4337000,128030,3547260,Kira Lewis Jr,G,Pelicans,New Orleans,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,
4338482,128031,324,Malik Monk,G,Hornets,Charlotte,19,2,2,0,0,4,2,7,13,2021-03-01T00:00:00.000Z,5345687
4338481,128031,666762,Jalen McDaniels,F,Hornets,Charlotte,5,0,3,0,1,1,0,2,3,2021-03-01T00:00:00.000Z,1517981
4338483,128031,491,Cody Zeller,C,Hornets,Charlotte,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,15415730
4338484,128031,247,Derrick Jones Jr,F-G,Trail Blazers,Portland,3,0,3,1,2,0,0,1,2,2021-03-01T00:00:00.000Z,
4338485,128031,108,Robert Covington,F,Trail Blazers,Portland,21,2,10,2,2,2,2,8,11,2021-03-01T00:00:00.000Z,12138345
4338486,128031,253,Enes Kanter,C,Trail Blazers,Portland,11,1,11,0,1,2,1,5,7,2021-03-01T00:00:00.000Z,5005350
4338487,128031,3089,Gary Trent Jr,,Trail Blazers,Portland,17,3,3,1,0,2,2,7,11,2021-03-01T00:00:00.000Z,1663861
4338488,128031,278,Damian Lillard,G,Trail Blazers,Portland,23,10,4,3,0,3,3,8,21,2021-03-01T00:00:00.000Z,31626953
4338489,128031,17,Carmelo Anthony,F,Trail Blazers,Portland,29,2,3,5,2,1,3,10,19,2021-03-01T00:00:00.000Z,2564753
4338490,128031,666446,Keljin Blevins,F,Trail Blazers,Portland,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,449115
4336523,128032,156,Terrance Ferguson,G,76ers,Philadelphia,2,0,0,0,0,1,2,1,1,2021-03-01T00:00:00.000Z,3944013
4336528,128032,666846,Vincent Poirier,C,76ers,Philadelphia,0,0,0,0,0,0,0,0,1,2021-03-01T00:00:00.000Z,2619207
4337738,128034,666971,Dylan Windler,G-F,Cavaliers,Cleveland,2,2,7,1,0,1,1,1,4,2021-03-01T00:00:00.000Z,2137440
4360172,128042,66,Dillon Brooks,G-F,Grizzlies,Memphis,20,2,3,2,0,2,1,8,19,2021-03-02T00:00:00.000Z,11400000
4360173,128042,666505,Brandon Clarke,F,Grizzlies,Memphis,14,2,5,4,0,2,1,6,9,2021-03-02T00:00:00.000Z,2602920
4360174,128042,455,Jonas Valanciunas,C,Grizzlies,Memphis,11,1,16,1,0,5,2,5,11,2021-03-02T00:00:00.000Z,15000000
4360175,128042,3547287,Desmond Bane,G,Grizzlies,Memphis,10,1,2,1,0,2,0,4,7,2021-03-02T00:00:00.000Z,1936440
4337733,128034,306,JaVale McGee,C,Cavaliers,Cleveland,10,0,5,0,3,4,0,5,7,2021-03-01T00:00:00.000Z,4200000
4337744,128034,72,Sterling Brown,G,Rockets,Houston,8,0,5,2,0,1,1,2,8,2021-03-01T00:00:00.000Z,1678854
4336999,128030,207,Willy Hernangomez,C,Pelicans,New Orleans,8,3,7,0,1,2,1,4,5,2021-03-01T00:00:00.000Z,1737145
4360176,128042,666786,Ja Morant,G,Grizzlies,Memphis,35,10,5,1,0,1,4,11,18,2021-03-02T00:00:00.000Z,9166800
4360180,128042,313,DeAnthony Melton,G,Grizzlies,Memphis,20,5,4,2,0,1,0,6,11,2021-03-02T00:00:00.000Z,9571712
4360182,128042,3547285,Xavier Tillman,F,Grizzlies,Memphis,3,1,2,2,1,3,2,1,2,2021-03-02T00:00:00.000Z,1300000
4360183,128042,485,Justise Winslow,F,Grizzlies,Memphis,10,2,2,1,0,3,1,5,9,2021-03-02T00:00:00.000Z,13000000
4336502,128036,666818,Chuma Okeke,F,Magic,Orlando,6,2,3,0,0,0,2,2,3,2021-03-01T00:00:00.000Z,3121080
4336503,128036,386,Chasson Randle,G,Magic,Orlando,7,3,1,1,0,1,0,3,5,2021-03-01T00:00:00.000Z,279927
4336504,128036,402,Terrence Ross,G-F,Magic,Orlando,18,1,4,2,1,1,0,7,17,2021-03-01T00:00:00.000Z,13500000
4338494,128031,666729,Nassir Little,F,Trail Blazers,Portland,11,2,2,0,0,3,1,4,7,2021-03-01T00:00:00.000Z,2210640
4338493,128031,218,Rodney Hood,G,Trail Blazers,Portland,8,1,2,0,0,2,1,3,6,2021-03-01T00:00:00.000Z,10047450
4338497,128031,419,Anfernee Simons,G,Trail Blazers,Portland,0,5,0,0,0,0,2,0,2,2021-03-01T00:00:00.000Z,2252040
4338491,128031,102,Zach Collins,F-C,Trail Blazers,Portland,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,5406255
4360178,128042,249,Tyus Jones,G,Grizzlies,Memphis,2,2,4,1,0,0,0,1,7,2021-03-02T00:00:00.000Z,8817143
4360181,128042,3547215,Killian Tillie,F-C,Grizzlies,Memphis,0,0,1,0,0,2,0,0,2,2021-03-02T00:00:00.000Z,449115
4360177,128042,129,Gorgui Dieng,C,Grizzlies,Memphis,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,17587688
4360179,128042,666703,John Konchar,G-F,Grizzlies,Memphis,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,2100000
4360184,128042,666754,Garrison Mathews,G,Wizards,Washington,5,0,1,1,0,0,0,2,4,2021-03-02T00:00:00.000Z,688052
4338492,128031,3547164,CJ Elleby,F-G,Trail Blazers,Portland,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,898310
4338495,128031,303,CJ McCollum,G,Trail Blazers,Portland,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,29354152
4338496,128031,349,Jusuf Nurkic,C,Trail Blazers,Portland,0,0,0,0,0,0,0,0,0,2021-03-01T00:00:00.000Z,12888889
4360185,128042,666609,Rui Hachimura,F,Wizards,Washington,7,1,2,1,0,2,0,2,7,2021-03-02T00:00:00.000Z,4692840
4360186,128042,462,Moritz Wagner,C,Wizards,Washington,7,0,2,1,0,2,1,3,6,2021-03-02T00:00:00.000Z,2383915
4360187,128042,37,Bradley Beal,G,Wizards,Washington,23,5,6,1,0,2,6,8,18,2021-03-02T00:00:00.000Z,28751774
4360188,128042,472,Russell Westbrook,G,Wizards,Washington,23,15,6,3,0,3,8,8,16,2021-03-02T00:00:00.000Z,41358814
4360196,128042,343,Raul Neto,G,Wizards,Washington,7,4,0,1,0,3,3,3,7,2021-03-02T00:00:00.000Z,1882867
4360190,128042,44,Davis Bertans,F,Wizards,Washington,11,0,5,0,0,3,1,3,6,2021-03-02T00:00:00.000Z,15000000
4360191,128042,56,Isaac Bonga,G,Wizards,Washington,0,1,1,0,0,1,1,0,0,2021-03-02T00:00:00.000Z,1663861
4360192,128042,68,Troy Brown Jr,F,Wizards,Washington,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,
4360193,128042,3547302,Anthony Gill,F,Wizards,Washington,0,1,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,898310
4360451,128043,426,Tony Snell,G,Hawks,Atlanta,11,2,3,0,0,1,1,4,5,2021-03-02T00:00:00.000Z,12178571
4360452,128043,101,John Collins,F-C,Hawks,Atlanta,17,1,7,0,0,2,2,6,12,2021-03-02T00:00:00.000Z,4137302
4360453,128043,83,Clint Capela,C,Hawks,Atlanta,10,0,17,0,1,3,5,5,10,2021-03-02T00:00:00.000Z,18000000
4360454,128043,221,Kevin Huerter,G,Hawks,Atlanta,16,5,2,0,0,3,2,6,13,2021-03-02T00:00:00.000Z,2761920
4360455,128043,490,Trae Young,G,Hawks,Atlanta,18,10,3,1,0,4,8,5,12,2021-03-02T00:00:00.000Z,6571800
4360458,128043,167,Danilo Gallinari,F,Hawks,Atlanta,8,0,4,1,0,1,1,2,7,2021-03-02T00:00:00.000Z,19500000
4360471,128043,79,Jimmy Butler,G-F,Heat,Miami,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,34379100
4360483,128041,172,Paul George,F,Clippers,LA,32,4,5,1,0,4,2,12,26,2021-03-02T00:00:00.000Z,35450412
4360481,128041,33,Nicolas Batum,F-G,Clippers,LA,10,3,5,0,0,0,0,4,6,2021-03-02T00:00:00.000Z,11608231
4360482,128041,223,Serge Ibaka,F-C,Clippers,LA,7,2,3,0,2,4,0,3,9,2021-03-02T00:00:00.000Z,9258000
4360485,128041,236,Reggie Jackson,G,Clippers,LA,25,7,3,0,0,3,3,10,14,2021-03-02T00:00:00.000Z,2331593
4360484,128041,45,Patrick Beverley,G,Clippers,LA,8,2,6,2,2,1,0,2,3,2021-03-02T00:00:00.000Z,13333333
4360488,128041,666743,Terance Mann,G,Clippers,LA,0,3,0,0,0,1,0,0,2,2021-03-02T00:00:00.000Z,1517981
4360497,128041,666551,Carsen Edwards,G,Celtics,Boston,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,1517981
4360498,128041,666560,Tacko Fall,C,Celtics,Boston,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,653924
4360499,128041,666604,Javonte Green,G-F,Celtics,Boston,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,1517981
4360500,128041,3547250,Aaron Nesmith,G-F,Celtics,Boston,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,3458400
4360474,128043,666633,Tyler Herro,G,Heat,Miami,9,1,5,4,0,1,1,3,12,2021-03-02T00:00:00.000Z,3822240
4360479,128043,1603383,Gabe Vincent,G,Heat,Miami,9,1,0,1,0,0,1,3,7,2021-03-02T00:00:00.000Z,660750
4360475,128043,224,Andre Iguodala,G-F,Heat,Miami,2,2,3,2,1,0,0,0,3,2021-03-02T00:00:00.000Z,15000000
4360478,128043,666908,Max Strus,G,Heat,Miami,6,0,0,0,0,0,0,2,4,2021-03-02T00:00:00.000Z,647098
4360476,128043,666821,KZ Okpala,F,Heat,Miami,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,1517981
4360477,128043,666894,Chris Silva,F,Heat,Miami,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,1517981
4360197,128042,398,Jerome Robinson,G,Wizards,Washington,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,3737520
4360506,128041,476,Robert Williams III,C-F,Celtics,Boston,13,4,8,0,3,1,1,4,5,2021-03-02T00:00:00.000Z,
4360503,128041,435,Jeff Teague,G,Celtics,Boston,5,1,1,0,0,1,0,2,2,2021-03-02T00:00:00.000Z,3372826
4360504,128041,666952,Tremont Waters,G,Celtics,Boston,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,712278
4360505,128041,666965,Grant Williams,F,Celtics,Boston,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,2498760
4360456,128043,53,Bogdan Bogdanovic,G,Hawks,Atlanta,5,4,2,0,0,1,1,2,5,2021-03-02T00:00:00.000Z,18000000
4360460,128043,212,Solomon Hill,F,Hawks,Atlanta,0,1,3,1,0,1,3,0,3,2021-03-02T00:00:00.000Z,2174318
4360463,128043,3547244,Onyeka Okongwu,F-C,Hawks,Atlanta,6,0,3,1,0,2,0,3,3,2021-03-02T00:00:00.000Z,5813640
4360464,128043,400,Rajon Rondo,G,Hawks,Atlanta,3,3,3,1,1,0,0,1,1,2021-03-02T00:00:00.000Z,7500000
4360973,128039,75,Reggie Bullock,G-F,Knicks,New York,3,0,1,0,1,0,1,1,3,2021-03-02T00:00:00.000Z,4200000
4360974,128039,387,Julius Randle,F,Knicks,New York,14,5,11,0,1,3,3,6,16,2021-03-02T00:00:00.000Z,19845000
4360975,128039,345,Nerlens Noel,F-C,Knicks,New York,4,2,12,0,3,3,4,2,4,2021-03-02T00:00:00.000Z,5000000
4360976,128039,666423,RJ Barrett,F-G,Knicks,New York,15,2,2,0,0,4,2,5,9,2021-03-02T00:00:00.000Z,8231760
4360977,128039,347,Frank Ntilikina,G,Knicks,New York,13,0,2,0,0,2,1,5,7,2021-03-02T00:00:00.000Z,6176578
4360984,128039,3547243,Obi Toppin,F,Knicks,New York,7,3,4,1,0,0,2,3,7,2021-03-02T00:00:00.000Z,4862040
4360195,128042,284,Robin Lopez,C,Wizards,Washington,14,0,0,0,1,2,0,6,6,2021-03-02T00:00:00.000Z,7300000
4360470,128043,3547249,Precious Achiuwa,F,Heat,Miami,2,0,4,1,1,2,0,1,1,2021-03-02T00:00:00.000Z,2582160
4360472,128043,193,Maurice Harkless,F,Heat,Miami,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,
4360473,128043,203,Udonis Haslem,F,Heat,Miami,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,2564753
4360993,128039,666682,Keldon Johnson,F,Spurs,San Antonio,9,1,2,0,0,0,0,4,6,2021-03-02T00:00:00.000Z,2048040
4360995,128039,319,Patty Mills,G,Spurs,San Antonio,14,1,4,0,0,1,1,5,10,2021-03-02T00:00:00.000Z,
4360992,128039,147,Drew Eubanks,F,Spurs,San Antonio,8,1,2,0,1,3,1,3,6,2021-03-02T00:00:00.000Z,1620564
4360996,128039,666881,Luka Samanic,F,Spurs,San Antonio,14,1,7,1,1,2,4,5,7,2021-03-02T00:00:00.000Z,2824320
4360991,128039,32,Keita BatesDiop,F,Spurs,San Antonio,8,1,4,1,0,0,0,3,6,2021-03-02T00:00:00.000Z,449115
4360994,128039,3547274,Tre Jones,G,Spurs,San Antonio,2,1,0,0,0,1,1,1,1,2021-03-02T00:00:00.000Z,898310
4360990,128039,6,LaMarcus Aldridge,F,Spurs,San Antonio,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,17628340
4360194,128042,273,Alex Len,C,Wizards,Washington,4,1,7,0,2,2,0,2,4,2021-03-02T00:00:00.000Z,3970648
4360189,128042,3547242,Deni Avdija,F,Wizards,Washington,10,1,7,0,0,0,2,4,7,2021-03-02T00:00:00.000Z,4469160
4360489,128041,328,Marcus Morris,F,Clippers,LA,10,0,3,0,1,1,0,4,7,2021-03-02T00:00:00.000Z,14883721
4360487,128041,254,Luke Kennard,G,Clippers,LA,0,0,0,0,0,1,0,0,1,2021-03-02T00:00:00.000Z,5273826
4360486,128041,666692,Mfiondu Kabengele,F,Clippers,LA,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,2432353
4360480,128041,274,Kawhi Leonard,F,Clippers,LA,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,34379100
4360492,128041,434,Jayson Tatum,F,Celtics,Boston,14,5,5,2,0,1,3,5,16,2021-03-02T00:00:00.000Z,9897120
4360493,128041,439,Daniel Theis,F,Celtics,Boston,9,1,6,1,0,3,0,2,7,2021-03-02T00:00:00.000Z,5000000
4360494,128041,444,Tristan Thompson,C-F,Celtics,Boston,13,2,9,0,1,0,1,6,10,2021-03-02T00:00:00.000Z,9258000
4360457,128043,666564,Bruno Fernando,F,Hawks,Atlanta,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,1517981
4360459,128043,3091,Brandon Goodwin,,Hawks,Atlanta,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,1701593
4360461,128043,3547295,Nathan Knight,F-C,Hawks,Atlanta,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,522989
4360462,128043,3547289,Skylar Mays,G,Hawks,Atlanta,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,532218
4360465,128043,397,Duncan Robinson,F,Heat,Miami,14,1,1,0,1,2,1,5,11,2021-03-02T00:00:00.000Z,1663861
4360466,128043,358,Kelly Olynyk,F,Heat,Miami,7,2,6,4,0,4,0,3,6,2021-03-02T00:00:00.000Z,12819650
4360467,128043,4,Bam Adebayo,C-F,Heat,Miami,11,3,2,0,0,0,1,3,8,2021-03-02T00:00:00.000Z,5115492
4361926,128037,87,Jevon Carter,G,Suns,Phoenix,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,3925000
4361927,128037,168,Langston Galloway,G,Suns,Phoenix,0,0,0,0,0,0,0,0,0,2021-03-02T00:00:00.000Z,2028594
4360978,128039,77,Alec Burks,G,Knicks,New York,4,2,4,0,0,4,1,1,9,2021-03-02T00:00:00.000Z,6000000
4360982,128039,3547269,Immanuel Quickley,G,Knicks,New York,26,4,4,1,0,0,2,8,21,2021-03-02T00:00:00.000Z,2105520
4361659,128040,31,Will Barton,G,Nuggets,Denver,14,5,8,1,1,1,2,6,11,2021-03-02T00:00:00.000Z,13723214
4361660,128040,375,Michael Porter Jr,F,Nuggets,Denver,11,0,7,1,1,4,0,4,9,2021-03-02T00:00:00.000Z,
4361661,128040,246,Nikola Jokic,C,Nuggets,Denver,37,11,10,2,0,1,2,15,23,2021-03-02T00:00:00.000Z,29542010
4360496,128041,465,Kemba Walker,G,Celtics,Boston,25,6,4,0,0,1,1,8,19,2021-03-02T00:00:00.000Z,34379100
4360502,128041,3547276,Payton Pritchard,G,Celtics,Boston,14,3,2,1,0,2,1,5,8,2021-03-02T00:00:00.000Z,2035800
