id,issue_d,loan_status,WOE_Fico_score,WOE_revol_util,WOE_annual_inc,WOE_dti,WOE_ODF_addr_state,WOE_grade,WOE_term,WOE_ODF_purpose,WOE_loan_amnt2,WOE_flag_cliente,PD,Points
363,6/1/2012,0,-0.5172,-0.1342,0.2194,-0.0148,0.115,-0.7594,-0.5711,-0.1045,0.0874,-0.0368,0.238751877,533
364,6/1/2012,0,-0.355,-0.1342,-0.0626,0.1684,-0.1101,-0.4851,0.2793,-0.0379,-0.3342,-0.0368,0.238717892,533
365,6/1/2012,1,-0.0549,-0.1342,-0.0626,-0.0148,0.115,-0.1869,-0.5711,-0.1045,0.0874,0.0156,0.238231083,534
366,6/1/2012,0,-0.0549,-0.1342,0.2194,-0.0148,-0.1101,-0.4851,-0.5711,-0.0379,-0.1737,0.0156,0.238145792,534
367,6/1/2012,0,-0.0549,-0.1342,0.2194,-0.1607,-0.1101,-0.1869,-0.5711,-0.0379,-0.1737,0.0156,0.238145792,534
368,6/1/2012,1,0.2396,-0.3062,-0.0626,-0.1607,0.115,-0.1869,-0.5711,-0.0379,-0.1737,0.0156,0.238014579,534
369,6/1/2012,0,-0.5172,0.1188,-0.2703,-0.1607,-0.1101,-0.4851,0.2793,-0.1045,0.0874,0.0156,0.237534879,534
370,6/1/2012,1,-0.0549,0.4227,-0.2703,-0.0148,0.115,-0.1869,-0.5711,-0.0379,0.0874,0.0156,0.237277485,534
371,6/1/2012,0,-0.355,0.1188,0.2194,-0.0148,0.2178,-0.7594,-0.5711,-0.0379,-0.3342,0.0156,0.236925225,534
372,6/1/2012,0,0.2396,0.1188,0.2194,0.1684,-0.3157,0.1931,-0.5711,-0.0379,-0.3342,0.0156,0.235958376,534
373,6/1/2012,1,-0.355,0.1188,-0.2703,-0.1607,-0.3157,0.1931,0.2793,-0.0379,0.0874,0.0156,0.235819952,534
374,6/1/2012,0,-0.355,0.1188,-0.2703,-0.1607,-0.3157,0.1931,0.2793,-0.0379,0.0874,0.0156,0.235819952,534
375,6/1/2012,0,-0.355,0.1188,-0.2703,-0.1607,-0.3157,0.1931,0.2793,-0.0379,0.0874,0.0156,0.235819952,534
376,6/1/2012,1,-0.0549,-0.4724,-0.0626,0.1684,-0.1101,-0.4851,-0.5711,0.274,0.0874,0.0156,0.235386096,534
377,6/1/2012,0,-0.0549,-0.4724,0.2194,-0.1607,0.2178,-0.7594,-0.5711,-0.0379,-0.3342,0.0156,0.234607248,534
378,6/1/2012,0,0.0811,0.4227,-0.0626,-0.1607,-0.1101,-0.1869,-0.5711,0.1853,-0.3342,-0.0368,0.234534904,534
379,6/1/2012,0,-0.355,0.1188,-0.0626,0.1684,0.2178,-0.9106,-0.5711,0.3882,-0.3342,-0.0368,0.233105103,534
380,6/1/2012,1,0.0811,0.1188,-0.2703,-0.1607,0.2178,0.1931,-0.5711,-0.1045,0.0874,-0.0368,0.233079822,534
381,6/1/2012,0,-0.2074,-0.1342,0.2194,-0.0148,0.2178,-0.4851,-0.5711,-0.0379,-0.3342,0.0156,0.232979549,534
382,6/1/2012,1,-0.355,-0.3062,-0.2703,0.1684,-0.1101,0.1931,0.2793,-0.0379,0.0874,0.0156,0.232468898,534
383,6/1/2012,0,0.0811,-0.1342,-0.0626,-0.0148,0.2178,-0.1869,-0.5711,-0.0379,-0.1737,0.0156,0.232182149,535
384,6/1/2012,0,-0.2074,0.1188,0.2194,0.1684,0.115,-0.7594,-0.5711,-0.0379,-0.3342,0.0156,0.231658387,535
385,6/1/2012,0,-0.2074,0.1188,0.2194,-0.1607,0.115,-0.4851,-0.5711,-0.0379,-0.3342,0.0156,0.231658387,535
386,6/1/2012,0,-0.5172,-0.4724,-0.2703,-0.1607,0.115,-0.4851,0.2793,-0.0379,0.0874,-0.0368,0.231567648,535
387,6/1/2012,1,-0.355,-0.3062,0.2194,-0.1607,0.115,-0.9106,-0.5711,0.274,-0.3342,-0.0368,0.23142451,535
388,6/1/2012,0,-0.355,-0.3062,0.2194,-0.1607,0.115,-0.7594,-0.5711,0.274,-0.3342,-0.0368,0.23142451,535
389,6/1/2012,0,-0.0549,-0.3062,0.2194,0.1684,-0.3157,-0.1869,-0.5711,0.274,-0.1737,0.0156,0.231305619,535
390,6/1/2012,1,-0.2074,0.1188,-0.0626,-0.0148,0.115,-0.1869,-0.5711,-0.0379,0.0874,0.0156,0.231280048,535
391,6/1/2012,0,-0.2074,-0.4724,0.2194,0.1684,0.2178,-0.7594,-0.5711,-0.0379,-0.1737,-0.0368,0.231058241,535
392,6/1/2012,0,-0.355,-0.3062,-0.0626,-0.0148,0.115,-0.4851,-0.5711,0.274,0.0874,-0.0368,0.231046439,535
393,6/1/2012,0,-0.2074,-0.3062,0.2194,-0.1607,-0.1101,-0.4851,-0.5711,-0.0379,0.0874,0.0156,0.230403057,535
394,6/1/2012,0,0.2396,-0.3062,-0.2703,-0.0148,-0.1101,-0.1869,-0.5711,0.274,0.0874,0.0156,0.229780807,535
395,6/1/2012,0,0.2396,-0.3062,-0.2703,-0.0148,-0.1101,-0.1869,-0.5711,0.274,0.0874,0.0156,0.229780807,535
396,6/1/2012,0,-0.355,-0.3062,0.2194,-0.1607,0.2178,-0.9106,-0.5711,0.1853,-0.3342,0.0156,0.229496724,535
397,6/1/2012,1,-0.5172,-0.4724,-0.0626,-0.1607,-0.1101,-0.4851,0.2793,-0.1045,0.0874,-0.0368,0.229410545,535
398,6/1/2012,0,0.2396,-0.3062,-0.2703,-0.0148,0.2178,0.1931,-0.5711,-0.0379,0.0874,0.0156,0.228639644,535
399,6/1/2012,0,-0.5172,-0.1342,-0.0626,-0.1607,-0.3157,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.227601934,535
400,6/1/2012,1,-0.5172,-0.3062,0.2194,0.1684,0.2178,-0.9106,-0.5711,0.1853,-0.1737,0.0156,0.227460854,535
401,6/1/2012,0,-0.0549,-0.1342,0.2194,0.1684,0.115,-0.4851,-0.5711,-0.0379,-0.3342,0.0156,0.227035849,535
402,6/1/2012,0,-0.0549,-0.1342,0.2194,-0.1607,0.115,-0.1869,-0.5711,-0.0379,-0.3342,0.0156,0.227035849,535
403,6/1/2012,1,-0.0549,-0.3062,-0.0626,-0.1607,0.2178,-0.4851,-0.5711,0.1853,-0.1737,0.0156,0.226957347,535
404,6/1/2012,0,-0.0549,-0.1342,0.2194,-0.1607,-0.1101,-0.7594,-0.5711,0.1853,-0.3342,-0.0368,0.22626271,535
405,6/1/2012,0,-0.5172,-0.1342,0.2194,-0.1607,0.2178,-0.9106,-0.5711,0.274,-0.3342,0.0156,0.22626083,535
406,6/1/2012,0,-0.5172,0.1188,-0.2703,-0.1607,-0.1101,-0.1869,0.2793,-0.0379,0.0874,0.0156,0.225990405,536
407,6/1/2012,0,-0.5172,0.1188,-0.2703,-0.1607,-0.1101,-0.4851,0.2793,-0.0379,0.0874,-0.0368,0.225990405,536
408,6/1/2012,1,0.2396,-0.4724,0.2194,-0.0148,-0.3157,-0.1869,-0.5711,0.274,-0.3342,0.0156,0.225458515,536
409,6/1/2012,0,0.2396,-0.1342,-0.0626,0.1684,0.115,0.1931,-0.5711,-0.0379,-0.1737,0.0156,0.225353145,536
410,6/1/2012,0,-0.5172,-0.1342,-0.2703,-0.1607,-0.3157,-0.1869,0.2793,0.274,0.0874,0.0156,0.225190626,536
411,6/1/2012,0,-0.5172,-0.1342,-0.2703,-0.1607,-0.3157,-0.4851,0.2793,0.274,0.0874,-0.0368,0.225190626,536
412,6/1/2012,0,-0.5172,0.1188,0.2194,-0.0148,0.115,-0.9106,-0.5711,0.274,-0.3342,0.0156,0.224966592,536
413,6/1/2012,1,0.0811,-0.1342,0.2194,0.1684,-0.3157,-0.4851,-0.5711,0.274,-0.3342,0.0156,0.224771184,536
414,6/1/2012,1,-0.0549,0.1188,-0.2703,-0.0148,-0.1101,-0.1869,-0.5711,0.3882,0.0874,-0.0368,0.223750592,536
415,6/1/2012,1,-0.0549,-0.3062,0.2194,-0.0148,-0.1101,-0.7594,-0.5711,0.274,-0.3342,0.0156,0.223608331,536
416,6/1/2012,0,-0.0549,-0.3062,0.2194,-0.0148,-0.1101,-0.7594,-0.5711,0.274,-0.3342,0.0156,0.223608331,536
417,6/1/2012,0,-0.0549,-0.3062,0.2194,-0.0148,-0.1101,-0.7594,-0.5711,0.274,-0.3342,0.0156,0.223608331,536
418,6/1/2012,0,-0.2074,-0.1342,0.2194,0.1684,0.115,-0.7594,-0.5711,-0.0379,-0.1737,-0.0368,0.223567922,536
419,6/1/2012,0,-0.5172,-0.3062,0.2194,-0.1607,0.2178,-0.7594,-0.5711,-0.0379,0.0874,0.0156,0.222617143,536
420,6/1/2012,1,-0.2074,-0.4724,-0.2703,-0.0148,-0.1101,0.1931,0.2793,-0.0379,0.0874,0.0156,0.222306344,536
421,6/1/2012,0,-0.2074,-0.4724,-0.2703,0.1684,-0.1101,-0.1869,0.2793,-0.0379,0.0874,0.0156,0.222306344,536
422,6/1/2012,1,-0.355,0.1188,0.2194,-0.0148,-0.1101,-0.4851,-0.5711,-0.0379,0.0874,0.0156,0.221796383,536
423,6/1/2012,0,-0.2074,0.4227,0.2194,-0.1607,0.115,-0.4851,-0.5711,-0.1045,-0.3342,-0.0368,0.221004699,536
424,6/1/2012,0,-0.2074,-0.4724,-0.0626,-0.1607,0.115,-0.4851,-0.5711,0.274,0.0874,0.0156,0.22092817,536
425,6/1/2012,1,-0.5172,0.1188,0.2194,-0.1607,0.115,-0.7594,-0.5711,-0.1045,0.0874,-0.0368,0.220254999,536
426,6/1/2012,0,-0.355,0.1188,-0.0626,0.1684,-0.1101,-0.4851,0.2793,-0.0379,-0.3342,0.0156,0.220222886,536
427,6/1/2012,1,-0.2074,-0.3062,0.2194,-0.0148,-0.1101,-0.4851,-0.5711,0.274,-0.1737,0.0156,0.220177845,536
428,6/1/2012,0,-0.2074,-0.3062,0.2194,0.1684,-0.1101,-0.4851,-0.5711,0.274,-0.1737,0.0156,0.220177845,536
429,6/1/2012,1,0.2396,-0.1342,0.2194,-0.1607,-0.1101,-0.1869,-0.5711,-0.0379,-0.3342,0.0156,0.220149111,536
430,6/1/2012,0,0.2396,-0.1342,0.2194,0.1684,-0.1101,-0.1869,-0.5711,-0.0379,-0.3342,0.0156,0.220149111,536
431,6/1/2012,1,-0.355,-0.1342,-0.2703,-0.0148,-0.1101,-0.4851,0.2793,-0.0379,0.0874,-0.0368,0.220017291,537
432,6/1/2012,0,0.2396,-0.1342,-0.0626,-0.1607,-0.1101,0.1931,-0.5711,-0.0379,0.0874,0.0156,0.219784192,537
433,6/1/2012,0,-0.0549,-0.3062,-0.2703,-0.1607,0.2178,-0.1869,-0.5711,0.274,0.0874,-0.0368,0.219751511,537
434,6/1/2012,0,-0.0549,-0.4724,0.2194,-0.1607,-0.1101,-0.4851,-0.5711,-0.0379,0.0874,0.0156,0.219583827,537
435,6/1/2012,1,-0.5172,-0.3062,-0.2703,-0.1607,0.115,-0.4851,0.2793,-0.0379,0.0874,-0.0368,0.219561335,537
436,6/1/2012,0,-0.2074,-0.3062,0.2194,-0.0148,0.2178,-0.4851,-0.5711,-0.0379,-0.1737,0.0156,0.21907081,537
437,6/1/2012,1,-0.355,-0.1342,-0.0626,-0.0148,0.115,-0.7594,-0.5711,0.274,0.0874,0.0156,0.218649318,537
438,6/1/2012,0,-0.355,-0.4724,-0.2703,-0.1607,0.115,-0.1869,0.2793,-0.1045,0.0874,0.0156,0.218615748,537
439,6/1/2012,0,-0.5172,-0.3062,-0.2703,-0.1607,-0.3157,0.1931,0.2793,0.3882,0.0874,0.0156,0.218278805,537
440,6/1/2012,0,-0.5172,-0.4724,-0.0626,0.1684,-0.1101,-0.4851,0.2793,-0.0379,0.0874,0.0156,0.218147953,537
441,6/1/2012,0,-0.5172,-0.4724,-0.0626,-0.1607,-0.1101,-0.7594,0.2793,-0.0379,0.0874,-0.0368,0.218147953,537
442,6/1/2012,0,-0.2074,-0.1342,0.2194,0.1684,-0.1101,-0.1869,-0.5711,-0.0379,0.0874,-0.0368,0.218030669,537
443,6/1/2012,1,0.0811,-0.3062,-0.0626,-0.0148,0.2178,-0.7594,-0.5711,0.274,-0.3342,0.0156,0.21790461,537
444,6/1/2012,0,0.0811,-0.1342,0.2194,-0.1607,-0.1101,-0.1869,-0.5711,-0.0379,-0.1737,0.0156,0.217631849,537
445,6/1/2012,0,0.0811,-0.3062,-0.0626,0.1684,-0.3157,-0.1869,-0.5711,0.3882,0.0874,0.0156,0.217506424,537
446,6/1/2012,0,-0.5172,-0.3062,-0.0626,-0.1607,-0.1101,-0.4851,0.2793,-0.1045,0.0874,-0.0368,0.21748442,537
447,6/1/2012,0,-0.5172,-0.3062,-0.0626,0.1684,-0.1101,-0.4851,0.2793,-0.1045,0.0874,-0.0368,0.21748442,537
448,6/1/2012,1,0.2396,-0.1342,-0.2703,-0.1607,-0.1101,-0.1869,-0.5711,0.274,0.0874,-0.0368,0.217432393,537
449,6/1/2012,0,0.0811,0.1188,-0.0626,0.1684,0.115,0.1931,-0.5711,-0.2062,0.0874,0.0156,0.216756312,537
450,6/1/2012,0,0.2396,0.1188,-0.0626,-0.1607,0.2178,0.1931,-0.5711,-0.0379,-0.3342,-0.0368,0.216538441,537
451,6/1/2012,0,-0.355,-0.3062,0.2194,-0.0148,0.115,-0.4851,-0.5711,-0.0379,0.0874,-0.0368,0.215453413,537
452,6/1/2012,0,0.2396,0.1188,-0.2703,-0.0148,0.115,0.1931,-0.5711,-0.0379,0.0874,0.0156,0.215082087,537
453,6/1/2012,0,0.2396,0.1188,-0.2703,-0.0148,0.115,0.1931,-0.5711,-0.0379,0.0874,-0.0368,0.215082087,537
454,6/1/2012,1,-0.355,0.4227,0.2194,-0.1607,0.2178,-0.7594,-0.5711,-0.0379,-0.3342,0.0156,0.214955176,537
455,6/1/2012,1,-0.355,0.4227,0.2194,-0.1607,0.2178,-0.7594,-0.5711,-0.0379,-0.3342,0.0156,0.214955176,537
456,6/1/2012,1,-0.355,0.4227,0.2194,-0.1607,0.2178,-0.7594,-0.5711,-0.0379,-0.3342,0.0156,0.214955176,537
457,6/1/2012,0,-0.2074,-0.1342,0.2194,-0.1607,-0.1101,-0.7594,-0.5711,0.3882,-0.3342,0.0156,0.214788064,537
458,6/1/2012,0,-0.2074,0.1188,-0.2703,-0.0148,-0.3157,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.2137727,538
459,6/1/2012,0,-0.355,-0.3062,-0.2703,-0.1607,-0.3157,0.1931,0.2793,0.274,0.0874,-0.0368,0.213551862,538
460,6/1/2012,0,0.2396,0.1188,0.2194,0.1684,-0.1101,-0.1869,-0.5711,-0.1045,-0.3342,-0.0368,0.213392755,538
461,6/1/2012,0,-0.0549,-0.3062,0.2194,-0.1607,0.115,-0.1869,-0.5711,-0.0379,-0.1737,0.0156,0.21338323,538
462,6/1/2012,0,-0.0549,-0.3062,0.2194,-0.1607,0.115,-0.1869,-0.5711,-0.0379,-0.1737,0.0156,0.21338323,538
463,6/1/2012,0,-0.5172,-0.3062,0.2194,-0.1607,0.2178,-0.7594,-0.5711,0.274,-0.1737,0.0156,0.212641995,538
464,6/1/2012,0,-0.5172,-0.3062,0.2194,-0.1607,0.2178,-0.7594,-0.5711,0.274,-0.1737,0.0156,0.212641995,538
465,6/1/2012,0,-0.355,-0.3062,0.2194,-0.1607,0.115,-0.9106,-0.5711,0.3882,-0.3342,0.0156,0.212238735,538
466,6/1/2012,0,-0.355,-0.3062,0.2194,-0.1607,0.115,-0.9106,-0.5711,0.3882,-0.3342,0.0156,0.212238735,538
467,6/1/2012,0,-0.0549,-0.3062,-0.0626,-0.1607,0.2178,-0.4851,-0.5711,0.274,-0.1737,0.0156,0.212162282,538
468,6/1/2012,0,-0.5172,-0.3062,-0.0626,-0.0148,0.115,-0.4851,0.2793,-0.0379,-0.1737,-0.0368,0.211976889,538
469,6/1/2012,0,-0.2074,-0.3062,0.2194,0.1684,-0.3157,-0.1869,-0.5711,0.274,0.0874,-0.0368,0.211607781,538
470,6/1/2012,1,-0.0549,-0.1342,0.2194,0.1684,-0.1101,-0.7594,-0.5711,0.274,-0.3342,0.0156,0.211500539,538
471,6/1/2012,0,-0.0549,-0.1342,0.2194,-0.1607,-0.1101,-0.4851,-0.5711,0.274,-0.3342,0.0156,0.211500539,538
472,6/1/2012,0,-0.2074,-0.3062,-0.2703,-0.1607,-0.1101,0.1931,0.2793,-0.0379,0.0874,0.0156,0.21064858,538
473,6/1/2012,0,-0.2074,-0.3062,-0.2703,-0.0148,-0.1101,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.21064858,538
474,6/1/2012,0,0.0811,-0.3062,-0.2703,-0.0148,-0.1101,0.9912,0.2793,-0.0379,-0.1737,0.0156,0.210259633,538
475,6/1/2012,0,-0.0549,-0.1342,-0.0626,-0.1607,0.2178,0.1931,-0.5711,-0.0379,0.0874,-0.0368,0.210072216,538
476,6/1/2012,1,0.5535,0.4227,0.2194,0.1684,0.2178,0.1931,-0.5711,-0.8081,-0.3342,-0.0368,0.210056602,538
477,6/1/2012,0,0.5535,0.4227,0.2194,-0.0148,0.2178,0.1931,-0.5711,-0.8081,-0.3342,-0.0368,0.210056602,538
478,6/1/2012,1,-0.2074,-0.1342,0.2194,0.1684,-0.1101,-0.1869,0.2793,-0.8081,0.0874,0.0156,0.209856103,538
479,6/1/2012,0,-0.5172,0.1188,-0.0626,0.1684,-0.3157,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.209730887,538
480,6/1/2012,0,-0.5172,0.1188,-0.0626,0.1684,-0.3157,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.209730887,538
481,6/1/2012,0,-0.0549,-0.1342,-0.2703,0.1684,-0.3157,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.209409784,538
482,6/1/2012,0,-0.2074,-0.3062,-0.0626,-0.0148,0.115,-0.1869,-0.5711,0.274,0.0874,-0.0368,0.209323225,538
483,6/1/2012,0,-0.2074,0.4227,0.2194,0.1684,-0.1101,-0.9106,-0.5711,0.1853,-0.3342,0.0156,0.209311357,538
484,6/1/2012,0,-0.0549,0.1188,0.2194,-0.0148,0.115,-0.4851,-0.5711,-0.0379,-0.3342,0.0156,0.209197212,538
485,6/1/2012,0,-0.0549,0.1188,-0.0626,-0.1607,0.115,-0.1869,-0.5711,-0.0379,0.0874,0.0156,0.208845585,538
486,6/1/2012,0,-0.5172,-0.1342,-0.2703,-0.0148,0.115,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.207614078,539
487,6/1/2012,1,0.2396,0.1188,-0.0626,0.1684,0.115,0.1931,-0.5711,-0.0379,-0.1737,-0.0368,0.20761121,539
488,6/1/2012,0,0.2396,0.1188,-0.0626,0.1684,0.115,0.1931,-0.5711,-0.0379,-0.1737,-0.0368,0.20761121,539
489,6/1/2012,1,0.5535,-0.1342,0.2194,-0.0148,-0.3157,-0.1869,-0.5711,-0.0379,-0.3342,0.0156,0.207583222,539
490,6/1/2012,0,0.0811,-0.1342,0.2194,-0.1607,0.115,-0.1869,-0.5711,-0.0379,-0.3342,0.0156,0.207218619,539
491,6/1/2012,1,-0.5172,-0.3062,0.2194,-0.0148,-0.1101,-0.7594,0.2793,-0.0379,-0.3342,0.0156,0.206999208,539
492,6/1/2012,0,-0.5172,-0.3062,0.2194,0.1684,-0.1101,-0.7594,0.2793,-0.0379,-0.3342,-0.0368,0.206999208,539
493,6/1/2012,0,-0.0549,-0.1342,0.2194,-0.1607,-0.1101,-0.1869,-0.5711,-0.1045,0.0874,0.0156,0.206995648,539
494,6/1/2012,0,0.2396,-0.3062,0.2194,-0.1607,-0.1101,-0.1869,-0.5711,-0.0379,-0.1737,0.0156,0.206799824,539
495,6/1/2012,0,-0.5172,-0.3062,-0.0626,-0.1607,-0.1101,-0.4851,0.2793,-0.0379,0.0874,-0.0368,0.206650311,539
496,6/1/2012,0,-0.5172,-0.3062,-0.0626,-0.1607,-0.1101,-0.1869,0.2793,-0.0379,0.0874,0.0156,0.206650311,539
497,6/1/2012,0,-0.5172,-0.3062,-0.0626,-0.0148,-0.1101,-0.4851,0.2793,-0.0379,0.0874,-0.0368,0.206650311,539
498,6/1/2012,0,-0.5172,-0.3062,-0.0626,-0.0148,-0.1101,-0.1869,0.2793,-0.0379,0.0874,0.0156,0.206650311,539
499,6/1/2012,0,-0.2074,-0.4724,-0.0626,-0.1607,-0.3157,-0.4851,0.2793,-0.0379,0.0874,0.0156,0.206241259,539
500,6/1/2012,0,-0.2074,-0.4724,0.2194,-0.1607,0.115,-0.4851,-0.5711,-0.0379,0.0874,0.0156,0.205835222,539
501,6/1/2012,0,0.0811,-0.4724,0.2194,0.1684,0.115,-0.4851,-0.5711,-0.0379,-0.1737,0.0156,0.205452848,539
502,6/1/2012,0,-0.2074,-0.3062,0.2194,-0.1607,0.115,-0.1869,-0.5711,-0.1045,0.0874,0.0156,0.20519931,539
503,6/1/2012,0,0.0811,0.1188,-0.0626,-0.1607,0.115,-0.1869,-0.5711,0.274,-0.3342,0.0156,0.204814585,539
504,6/1/2012,1,-0.5172,0.4227,-0.2703,-0.1607,-0.1101,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.20476225,539
505,6/1/2012,0,1.0733,0.1188,-0.2703,0.1684,-0.3157,0.1931,-0.5711,-0.0379,-0.1737,0.0156,0.204708228,539
506,6/1/2012,0,-0.5172,-0.3062,-0.2703,0.1684,-0.1101,-0.1869,0.2793,0.274,0.0874,-0.0368,0.204402232,539
507,6/1/2012,0,-0.355,-0.1342,-0.0626,-0.1607,-0.3157,0.1931,0.2793,-0.0379,0.0874,0.0156,0.204074217,539
508,6/1/2012,1,-0.5172,-0.3062,-0.2703,-0.0148,0.2178,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.20335383,539
509,6/1/2012,0,-0.5172,-0.3062,-0.2703,0.1684,0.2178,-0.4851,0.2793,-0.0379,0.0874,0.0156,0.20335383,539
510,6/1/2012,0,-0.5172,-0.3062,-0.2703,-0.0148,0.2178,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.20335383,539
511,6/1/2012,0,-0.5172,-0.3062,-0.2703,-0.1607,0.2178,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.20335383,539
512,6/1/2012,0,0.2396,0.1188,0.2194,0.1684,-0.1101,0.1931,-0.5711,-0.0379,-0.3342,0.0156,0.202709673,540
513,6/1/2012,0,0.2396,0.1188,0.2194,-0.1607,-0.1101,-0.7594,-0.5711,-0.0379,-0.3342,0.0156,0.202709673,540
514,6/1/2012,0,0.2396,0.1188,0.2194,-0.1607,-0.1101,-0.1869,-0.5711,-0.0379,-0.3342,0.0156,0.202709673,540
515,6/1/2012,0,0.2396,0.1188,0.2194,-0.1607,-0.1101,0.1931,-0.5711,-0.0379,-0.3342,0.0156,0.202709673,540
516,6/1/2012,0,-0.0549,0.4227,-0.2703,-0.0148,-0.1101,-0.1869,-0.5711,0.3882,0.0874,-0.0368,0.202677738,540
517,6/1/2012,0,0.5535,0.4227,-0.0626,0.1684,-0.1101,-0.1869,-0.5711,-0.0379,-0.3342,-0.0368,0.20250232,540
518,6/1/2012,1,0.2396,0.1188,-0.0626,0.1684,-0.1101,0.1931,-0.5711,-0.0379,0.0874,0.0156,0.202366161,540
519,6/1/2012,1,-0.355,-0.1342,-0.2703,-0.0148,-0.3157,0.1931,0.2793,0.274,0.0874,-0.0368,0.201847033,540
520,6/1/2012,0,-0.2074,0.1188,0.2194,-0.1607,-0.1101,-0.4851,-0.5711,-0.0379,0.0874,0.0156,0.200715855,540
521,6/1/2012,0,-0.0549,-0.4724,-0.2703,0.1684,-0.1101,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.200515289,540
522,6/1/2012,1,-0.0549,-0.4724,-0.2703,-0.1607,-0.1101,-0.1869,0.2793,-0.0379,0.0874,0.0156,0.200515289,540
523,6/1/2012,0,-0.0549,-0.4724,-0.2703,0.1684,-0.1101,0.9912,0.2793,-0.0379,0.0874,0.0156,0.200515289,540
524,6/1/2012,0,-0.0549,-0.4724,-0.2703,0.1684,-0.1101,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.200515289,540
525,6/1/2012,1,-0.5172,-0.4724,0.2194,-0.1607,0.115,-0.7594,-0.5711,0.274,0.0874,-0.0368,0.199695494,540
526,6/1/2012,1,-0.0549,0.4227,-0.0626,-0.0148,0.2178,-0.7594,-0.5711,-0.2062,0.0874,0.0156,0.199254507,540
527,6/1/2012,0,-0.0549,-0.4724,-0.0626,-0.0148,0.115,-0.4851,-0.5711,0.274,0.0874,0.0156,0.199237598,540
528,6/1/2012,1,-0.2074,-0.1342,-0.2703,0.1684,-0.1101,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.199062603,540
529,6/1/2012,0,-0.2074,-0.1342,-0.2703,0.1684,-0.1101,0.1931,0.2793,-0.0379,0.0874,0.0156,0.199062603,540
530,6/1/2012,0,-0.2074,-0.1342,-0.2703,-0.1607,-0.1101,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.199062603,540
531,6/1/2012,0,-0.2074,-0.1342,-0.2703,0.1684,-0.1101,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.199062603,540
532,6/1/2012,0,0.5535,0.1188,-0.0626,-0.1607,-0.1101,0.1931,-0.5711,-0.0379,-0.1737,0.0156,0.198499746,540
533,6/1/2012,0,0.5535,0.1188,-0.2703,-0.1607,-0.1101,0.9912,0.2793,-0.8081,0.0874,-0.0368,0.197897838,540
534,6/1/2012,0,-0.2074,-0.4724,-0.2703,-0.1607,0.115,0.1931,0.2793,-0.1045,0.0874,-0.0368,0.1977607,540
535,6/1/2012,0,-0.5172,-0.4724,-0.2703,0.1684,-0.1101,-0.4851,0.2793,0.3882,0.0874,-0.0368,0.19758482,540
536,6/1/2012,0,-0.5172,-0.3062,-0.0626,0.1684,-0.1101,-0.4851,0.2793,0.274,-0.1737,0.0156,0.197209115,541
537,6/1/2012,0,0.2396,-0.3062,0.2194,-0.1607,0.115,0.1931,-0.5711,-0.0379,-0.3342,0.0156,0.196774528,541
538,6/1/2012,1,-0.355,-0.3062,-0.2703,-0.1607,0.115,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.196653175,541
539,6/1/2012,1,-0.0549,-0.1342,0.2194,0.1684,-0.1101,-0.1869,-0.5711,-0.0379,0.0874,0.0156,0.1965528,541
540,6/1/2012,0,-0.0549,-0.1342,0.2194,-0.0148,-0.1101,-0.1869,-0.5711,-0.0379,0.0874,0.0156,0.1965528,541
541,6/1/2012,0,-0.0549,-0.4724,-0.0626,0.1684,-0.3157,0.1931,0.2793,-0.1045,0.0874,0.0156,0.195653632,541
542,6/1/2012,1,-0.355,0.1188,-0.0626,0.1684,-0.1101,-0.4851,0.2793,-0.0379,-0.1737,0.0156,0.195440692,541
543,6/1/2012,0,-0.355,-0.4724,-0.0626,-0.0148,-0.1101,-0.4851,0.2793,-0.0379,0.0874,-0.0368,0.195350348,541
544,6/1/2012,0,-0.355,-0.4724,-0.0626,0.1684,-0.1101,-0.1869,0.2793,-0.0379,0.0874,0.0156,0.195350348,541
545,6/1/2012,0,-0.5172,-0.1342,-0.0626,-0.1607,-0.1101,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.195229853,541
546,6/1/2012,0,-0.5172,-0.1342,-0.0626,-0.1607,-0.1101,-0.1869,0.2793,-0.0379,0.0874,0.0156,0.195229853,541
547,6/1/2012,0,-0.2074,-0.3062,0.2194,0.1684,0.115,-0.7594,-0.5711,-0.0379,0.0874,-0.0368,0.194824822,541
548,6/1/2012,1,-0.355,-0.3062,-0.0626,-0.1607,-0.1101,0.1931,0.2793,-0.1045,0.0874,-0.0368,0.194738885,541
