var_provincia;var_sexo;var_tipocontrato;var_grupo_cnae;var_tipojornada;var_antiguedad;salario_bruto_anual_medio;factor_elev
28;hombre;Temporal;E;Tiempo parcial;De cinco a diez años;8077.72;21.78
28;hombre;Temporal;E;Tiempo parcial;Más de diez años;6118.94016;12.65
28;hombre;Temporal;E;Tiempo parcial;Menos de dos años;8745.557219;184.04
28;hombre;Temporal;F;Tiempo completo;De cinco a diez años;26993.01944;1141.98
28;hombre;Temporal;F;Tiempo completo;De dos a cinco años;26670.87943;1231.29
28;hombre;Temporal;F;Tiempo completo;Más de diez años;31801.19066;119.49
28;hombre;Temporal;F;Tiempo completo;Menos de dos años;20159.24441;19553.85
28;hombre;Temporal;F;Tiempo parcial;De cinco a diez años;2541.42;48.12
28;hombre;Temporal;F;Tiempo parcial;De dos a cinco años;11266.68919;141.97
28;hombre;Temporal;F;Tiempo parcial;Más de diez años;7997.217067;207.11
28;hombre;Temporal;F;Tiempo parcial;Menos de dos años;10490.60214;3516.94
28;hombre;Temporal;G;Tiempo completo;De cinco a diez años;17074.40771;58.2
28;hombre;Temporal;G;Tiempo completo;De dos a cinco años;19246.08356;126.53
28;hombre;Temporal;G;Tiempo completo;Más de diez años;15630.4;150.49
28;hombre;Temporal;G;Tiempo completo;Menos de dos años;16423.16115;5648.11
28;hombre;Temporal;G;Tiempo parcial;De cinco a diez años;7938.858878;86.72
28;hombre;Temporal;G;Tiempo parcial;De dos a cinco años;7543.460742;651.08
28;hombre;Temporal;G;Tiempo parcial;Más de diez años;9912.682482;1376.32
28;hombre;Temporal;G;Tiempo parcial;Menos de dos años;8270.429798;5230.44
28;hombre;Temporal;H;Tiempo completo;De cinco a diez años;22286.89875;473.87
28;hombre;Temporal;H;Tiempo completo;De dos a cinco años;15859.51059;797.22
28;hombre;Temporal;H;Tiempo completo;Menos de dos años;16821.98783;5748.05
28;hombre;Temporal;H;Tiempo parcial;De dos a cinco años;9455.95557;1408.28
28;hombre;Temporal;H;Tiempo parcial;Más de diez años;7659.186592;937.16
28;hombre;Temporal;H;Tiempo parcial;Menos de dos años;6179.65614;3969.46
28;hombre;Temporal;I;Tiempo completo;Menos de dos años;16230.3113;4092.18
28;hombre;Temporal;I;Tiempo parcial;De dos a cinco años;14050.32915;91.86
28;hombre;Temporal;I;Tiempo parcial;Más de diez años;6751.475258;74.69
28;hombre;Temporal;I;Tiempo parcial;Menos de dos años;7488.16794;4046.88
28;hombre;Temporal;J;Tiempo completo;De cinco a diez años;17810.88727;341.27
28;hombre;Temporal;J;Tiempo completo;De dos a cinco años;19614.88591;655.28
28;hombre;Temporal;J;Tiempo completo;Más de diez años;53547.49567;77.42
28;hombre;Temporal;J;Tiempo completo;Menos de dos años;21034.26404;8512.77
28;hombre;Temporal;J;Tiempo parcial;De cinco a diez años;8936.55109;127.36
28;hombre;Temporal;J;Tiempo parcial;Más de diez años;5833.398569;426.49
28;hombre;Temporal;J;Tiempo parcial;Menos de dos años;12835.35229;792.66
28;hombre;Temporal;K;Tiempo completo;De dos a cinco años;30792.6409;63.98
28;hombre;Temporal;K;Tiempo completo;Menos de dos años;24172.45505;883.04
28;hombre;Temporal;K;Tiempo parcial;Más de diez años;22729.24522;82.91
28;hombre;Temporal;K;Tiempo parcial;Menos de dos años;10070.48409;46.17
28;hombre;Temporal;L;Tiempo completo;De dos a cinco años;34046.5581;18.52
28;hombre;Temporal;L;Tiempo completo;Menos de dos años;16261.10132;746.91
28;hombre;Temporal;L;Tiempo parcial;De cinco a diez años;5207.16;57.47
28;hombre;Temporal;L;Tiempo parcial;Más de diez años;8305.727861;69.91
28;hombre;Temporal;L;Tiempo parcial;Menos de dos años;8252.29684;63.67
28;hombre;Temporal;M;Tiempo completo;De cinco a diez años;32933.69781;987.85
28;hombre;Temporal;M;Tiempo completo;De dos a cinco años;27024.53775;1740.04
28;hombre;Temporal;M;Tiempo completo;Más de diez años;27152.75888;165.42
28;hombre;Temporal;M;Tiempo completo;Menos de dos años;23140.27714;7766.61
28;hombre;Temporal;M;Tiempo parcial;De cinco a diez años;9580.080164;84.11
28;hombre;Temporal;M;Tiempo parcial;De dos a cinco años;9755.62937;154.78
28;hombre;Temporal;M;Tiempo parcial;Más de diez años;14361.23984;291.96
28;hombre;Temporal;M;Tiempo parcial;Menos de dos años;9476.801086;1225.9
28;hombre;Temporal;N;Tiempo completo;De cinco a diez años;17819.32459;1205.8
28;hombre;Temporal;N;Tiempo completo;De dos a cinco años;18842.1771;1863.8
28;hombre;Temporal;N;Tiempo completo;Menos de dos años;17838.78328;14263.04
28;hombre;Temporal;N;Tiempo parcial;De cinco a diez años;9400.349349;408.86
28;hombre;Temporal;N;Tiempo parcial;De dos a cinco años;11555.10801;967.89
28;hombre;Temporal;N;Tiempo parcial;Más de diez años;9924.880783;220.76
28;hombre;Temporal;N;Tiempo parcial;Menos de dos años;8712.210706;7658.43
28;hombre;Temporal;O;Tiempo completo;De cinco a diez años;26410.72173;1658.78
28;hombre;Temporal;O;Tiempo completo;De dos a cinco años;22355.14769;1227.22
28;hombre;Temporal;O;Tiempo completo;Más de diez años;24279.40939;1645.18
28;hombre;Temporal;O;Tiempo completo;Menos de dos años;25021.11868;972.1
28;hombre;Temporal;O;Tiempo parcial;De cinco a diez años;6701.843678;294.23
28;hombre;Temporal;O;Tiempo parcial;De dos a cinco años;19038.75;221.22
28;hombre;Temporal;O;Tiempo parcial;Más de diez años;8297.341447;414.01
28;hombre;Temporal;O;Tiempo parcial;Menos de dos años;4421.650492;516.9
28;hombre;Temporal;P;Tiempo completo;De cinco a diez años;26929.75885;806.14
28;hombre;Temporal;P;Tiempo completo;De dos a cinco años;27073.79502;700.45
28;hombre;Temporal;P;Tiempo completo;Más de diez años;53426.07273;109.08
28;hombre;Temporal;P;Tiempo completo;Menos de dos años;23064.43035;1721.83
28;hombre;Temporal;P;Tiempo parcial;De cinco a diez años;10277.21996;905.49
28;hombre;Temporal;P;Tiempo parcial;De dos a cinco años;8233.996768;609.76
28;hombre;Temporal;P;Tiempo parcial;Más de diez años;11799.19784;1549.67
28;hombre;Temporal;P;Tiempo parcial;Menos de dos años;9993.1065;5816.08
28;hombre;Temporal;Q;Tiempo completo;De cinco a diez años;33901.11734;1737.3
28;hombre;Temporal;Q;Tiempo completo;De dos a cinco años;36330.12388;1449.82
28;hombre;Temporal;Q;Tiempo completo;Más de diez años;30648.54164;1164.19
28;hombre;Temporal;Q;Tiempo completo;Menos de dos años;26753.62963;3317.36
28;hombre;Temporal;Q;Tiempo parcial;De cinco a diez años;13369.65929;96.86
28;hombre;Temporal;Q;Tiempo parcial;De dos a cinco años;12660.28699;86.79
28;hombre;Temporal;Q;Tiempo parcial;Más de diez años;7678.720403;831.04
28;hombre;Temporal;Q;Tiempo parcial;Menos de dos años;7634.025981;916.58
28;hombre;Temporal;R;Tiempo completo;De cinco a diez años;117523.4296;79.36
28;hombre;Temporal;R;Tiempo completo;De dos a cinco años;45295.10176;234.52
28;hombre;Temporal;R;Tiempo completo;Menos de dos años;38567.47851;1200.26
28;hombre;Temporal;R;Tiempo parcial;De cinco a diez años;6000;21.55
28;hombre;Temporal;R;Tiempo parcial;De dos a cinco años;8741.614504;139.08
28;hombre;Temporal;R;Tiempo parcial;Más de diez años;8096.69467;24.54
28;hombre;Temporal;R;Tiempo parcial;Menos de dos años;5467.877098;2005.12
28;hombre;Temporal;S;Tiempo completo;De cinco a diez años;29695.57365;104.95
28;hombre;Temporal;S;Tiempo completo;De dos a cinco años;21702.03733;543.31
28;hombre;Temporal;S;Tiempo completo;Más de diez años;26350.81457;36.27
28;hombre;Temporal;S;Tiempo completo;Menos de dos años;17018.2264;1709.81
28;hombre;Temporal;S;Tiempo parcial;De cinco a diez años;20036.03676;135.1
28;hombre;Temporal;S;Tiempo parcial;De dos a cinco años;9274.716281;132.69
28;hombre;Temporal;S;Tiempo parcial;Más de diez años;11989.23697;98.39
28;hombre;Temporal;S;Tiempo parcial;Menos de dos años;5803.998929;1105.94
28;mujer;Indefinido;B;Tiempo completo;De cinco a diez años;57992.45745;295.73
28;mujer;Indefinido;B;Tiempo completo;De dos a cinco años;56444.1983;280.77
28;mujer;Indefinido;B;Tiempo completo;Más de diez años;54341.00582;561.21
28;mujer;Indefinido;B;Tiempo completo;Menos de dos años;46672.931;174.2
28;mujer;Indefinido;B;Tiempo parcial;Menos de dos años;757.3573879;3.25
28;mujer;Indefinido;C;Tiempo completo;De cinco a diez años;29919.09819;9256.94
28;mujer;Indefinido;C;Tiempo completo;De dos a cinco años;33136.98834;4583.08
28;mujer;Indefinido;C;Tiempo completo;Más de diez años;36735.52528;12667.42
28;mujer;Indefinido;C;Tiempo completo;Menos de dos años;25418.36817;5312.43
28;mujer;Indefinido;C;Tiempo parcial;De cinco a diez años;11964.80819;1445.79
28;mujer;Indefinido;C;Tiempo parcial;De dos a cinco años;10676.87213;476.79
28;mujer;Indefinido;C;Tiempo parcial;Más de diez años;13032.98677;1043.77
28;mujer;Indefinido;C;Tiempo parcial;Menos de dos años;8360.696948;1223.78
28;mujer;Indefinido;D;Tiempo completo;De cinco a diez años;55009.89332;630.26
28;mujer;Indefinido;D;Tiempo completo;De dos a cinco años;49708.75196;345.13
28;mujer;Indefinido;D;Tiempo completo;Más de diez años;55736.54751;1187.23
28;mujer;Indefinido;D;Tiempo completo;Menos de dos años;41735.07625;209.23
28;mujer;Indefinido;D;Tiempo parcial;Menos de dos años;6962.146202;63.42
28;mujer;Indefinido;E;Tiempo completo;De cinco a diez años;24816.09093;809.01
28;mujer;Indefinido;E;Tiempo completo;De dos a cinco años;21941.79441;124.37
28;mujer;Indefinido;E;Tiempo completo;Más de diez años;29150.45863;976.55
28;mujer;Indefinido;E;Tiempo completo;Menos de dos años;31783.60719;101.24
28;mujer;Indefinido;E;Tiempo parcial;De cinco a diez años;10764.09111;282.96
28;mujer;Indefinido;E;Tiempo parcial;De dos a cinco años;20873.66556;30.66
28;mujer;Indefinido;E;Tiempo parcial;Más de diez años;18058.46222;67.9
28;mujer;Indefinido;E;Tiempo parcial;Menos de dos años;6182.873294;46.41
28;mujer;Indefinido;F;Tiempo completo;De cinco a diez años;28699.72494;4727.48
28;mujer;Indefinido;F;Tiempo completo;De dos a cinco años;23934.59225;2488.91
28;mujer;Indefinido;F;Tiempo completo;Más de diez años;38361.16782;4350.41
28;mujer;Indefinido;F;Tiempo completo;Menos de dos años;21138.22281;2944.92
28;mujer;Indefinido;F;Tiempo parcial;De cinco a diez años;9285.64506;303.87
28;mujer;Indefinido;F;Tiempo parcial;De dos a cinco años;6190.521601;619.28
28;mujer;Indefinido;F;Tiempo parcial;Más de diez años;25285.02937;194.42
28;mujer;Indefinido;F;Tiempo parcial;Menos de dos años;7958.157704;882.54
28;mujer;Indefinido;G;Tiempo completo;De cinco a diez años;25755.67815;29502.19
28;mujer;Indefinido;G;Tiempo completo;De dos a cinco años;26457.96458;11733.81
28;mujer;Indefinido;G;Tiempo completo;Más de diez años;32086.18787;31527.91
28;mujer;Indefinido;G;Tiempo completo;Menos de dos años;23810.42487;25150.44
28;mujer;Indefinido;G;Tiempo parcial;De cinco a diez años;12557.06609;13933.38
28;mujer;Indefinido;G;Tiempo parcial;De dos a cinco años;11756.90268;7678.59
28;mujer;Indefinido;G;Tiempo parcial;Más de diez años;14073.90853;11489.97
28;mujer;Indefinido;G;Tiempo parcial;Menos de dos años;8369.076546;12386.17
28;mujer;Indefinido;H;Tiempo completo;De cinco a diez años;28549.68062;6511.84
28;mujer;Indefinido;H;Tiempo completo;De dos a cinco años;30772.08947;2825.21
28;mujer;Indefinido;H;Tiempo completo;Más de diez años;33911.62228;11255.02
28;mujer;Indefinido;H;Tiempo completo;Menos de dos años;23420.90861;1683.31
28;mujer;Indefinido;H;Tiempo parcial;De cinco a diez años;16210.86476;935.25
28;mujer;Indefinido;H;Tiempo parcial;De dos a cinco años;16844.73957;551.5
28;mujer;Indefinido;H;Tiempo parcial;Más de diez años;17067.07653;862.41
28;mujer;Indefinido;H;Tiempo parcial;Menos de dos años;12502.28515;129.94
28;mujer;Indefinido;I;Tiempo completo;De cinco a diez años;17080.78362;8832.91
28;mujer;Indefinido;I;Tiempo completo;De dos a cinco años;18244.81795;5411.01
28;mujer;Indefinido;I;Tiempo completo;Más de diez años;22673.91535;6113.89
28;mujer;Indefinido;I;Tiempo completo;Menos de dos años;15286.6302;7919.34
28;mujer;Indefinido;I;Tiempo parcial;De cinco a diez años;8408.762654;10789.82
28;mujer;Indefinido;I;Tiempo parcial;De dos a cinco años;6987.215508;9188.09
28;mujer;Indefinido;I;Tiempo parcial;Más de diez años;11084.75071;4422.77
28;mujer;Indefinido;I;Tiempo parcial;Menos de dos años;7855.876758;9026.25
28;mujer;Indefinido;J;Tiempo completo;De cinco a diez años;34619.82685;12680.14
28;mujer;Indefinido;J;Tiempo completo;De dos a cinco años;32012.41323;6342.76
28;mujer;Indefinido;J;Tiempo completo;Más de diez años;42740.40252;18694.73
28;mujer;Indefinido;J;Tiempo completo;Menos de dos años;28841.09736;10067.47
28;mujer;Indefinido;J;Tiempo parcial;De cinco a diez años;17397.45789;989.38
28;mujer;Indefinido;J;Tiempo parcial;De dos a cinco años;13839.41875;443.31
28;mujer;Indefinido;J;Tiempo parcial;Más de diez años;19289.24874;1005.6
28;mujer;Indefinido;J;Tiempo parcial;Menos de dos años;13443.82611;1041.39
28;mujer;Indefinido;K;Tiempo completo;De cinco a diez años;38463.25467;14305.41
28;mujer;Indefinido;K;Tiempo completo;De dos a cinco años;36110.86052;5730.67
28;mujer;Indefinido;K;Tiempo completo;Más de diez años;48980.25036;20879.42
28;mujer;Indefinido;K;Tiempo completo;Menos de dos años;32848.14774;3874.47
28;mujer;Indefinido;K;Tiempo parcial;De cinco a diez años;31776.5949;1587.98
28;mujer;Indefinido;K;Tiempo parcial;De dos a cinco años;17639.01982;343.13
28;mujer;Indefinido;K;Tiempo parcial;Más de diez años;24839.78237;892.07
28;mujer;Indefinido;K;Tiempo parcial;Menos de dos años;13183.26328;530.73
28;mujer;Indefinido;L;Tiempo completo;De cinco a diez años;25370.00182;1545.23
28;mujer;Indefinido;L;Tiempo completo;De dos a cinco años;34874.96141;921.4
28;mujer;Indefinido;L;Tiempo completo;Más de diez años;34112.23948;1633.18
28;mujer;Indefinido;L;Tiempo completo;Menos de dos años;19511.13454;1972.34
28;mujer;Indefinido;L;Tiempo parcial;De cinco a diez años;8090.817871;688.01
28;mujer;Indefinido;L;Tiempo parcial;De dos a cinco años;12957.80842;120.32
28;mujer;Indefinido;L;Tiempo parcial;Más de diez años;16696.27086;43.44
28;mujer;Indefinido;L;Tiempo parcial;Menos de dos años;8152.155035;384.43
28;mujer;Indefinido;M;Tiempo completo;De cinco a diez años;30924.10436;21572.83
28;mujer;Indefinido;M;Tiempo completo;De dos a cinco años;30197.51019;11377.67
28;mujer;Indefinido;M;Tiempo completo;Más de diez años;36743.62098;20061.37
28;mujer;Indefinido;M;Tiempo completo;Menos de dos años;28654.96118;16548.34
28;mujer;Indefinido;M;Tiempo parcial;De cinco a diez años;12575.7629;2305.95
28;mujer;Indefinido;M;Tiempo parcial;De dos a cinco años;8445.391711;2439.34
28;mujer;Indefinido;M;Tiempo parcial;Más de diez años;20803.85864;2432.12
28;mujer;Indefinido;M;Tiempo parcial;Menos de dos años;9020.349808;5791.09
28;mujer;Indefinido;N;Tiempo completo;De cinco a diez años;22334.0547;17926.16
28;mujer;Indefinido;N;Tiempo completo;De dos a cinco años;20773.46839;7296.71
28;mujer;Indefinido;N;Tiempo completo;Más de diez años;28408.49009;16247.62
28;mujer;Indefinido;N;Tiempo completo;Menos de dos años;20528.18113;9764.78
28;mujer;Indefinido;N;Tiempo parcial;De cinco a diez años;10417.66669;13918.84
28;mujer;Indefinido;N;Tiempo parcial;De dos a cinco años;8746.098886;9145.88
28;mujer;Indefinido;N;Tiempo parcial;Más de diez años;10221.5549;8798.5
28;mujer;Indefinido;N;Tiempo parcial;Menos de dos años;8693.509545;8725.03
28;mujer;Indefinido;O;Tiempo completo;De cinco a diez años;29102.58161;7384.89
28;mujer;Indefinido;O;Tiempo completo;De dos a cinco años;29520.69974;4266.29
28;mujer;Indefinido;O;Tiempo completo;Más de diez años;32418.58867;35351.14
28;mujer;Indefinido;O;Tiempo completo;Menos de dos años;38383.65038;2499.35
28;mujer;Indefinido;O;Tiempo parcial;De cinco a diez años;15836.58987;569.91
28;mujer;Indefinido;O;Tiempo parcial;De dos a cinco años;22764.50923;97.36
28;mujer;Indefinido;O;Tiempo parcial;Más de diez años;12946.40331;715.92
28;mujer;Indefinido;P;Tiempo completo;De cinco a diez años;25431.65073;13268.22
28;mujer;Indefinido;P;Tiempo completo;De dos a cinco años;23009.19247;8026.21
28;mujer;Indefinido;P;Tiempo completo;Más de diez años;29075.66866;15807.62
28;mujer;Indefinido;P;Tiempo completo;Menos de dos años;22172.52987;7170.13
28;mujer;Indefinido;P;Tiempo parcial;De cinco a diez años;10758.84831;3725.78
28;mujer;Indefinido;P;Tiempo parcial;De dos a cinco años;17532.6306;3763.23
28;mujer;Indefinido;P;Tiempo parcial;Más de diez años;21619.16664;3811.71
28;mujer;Indefinido;P;Tiempo parcial;Menos de dos años;9907.097246;7560.4
28;mujer;Indefinido;Q;Tiempo completo;De cinco a diez años;24469.92301;22874.84
28;mujer;Indefinido;Q;Tiempo completo;De dos a cinco años;23549.72659;12227.01
28;mujer;Indefinido;Q;Tiempo completo;Más de diez años;32651.28455;33660.2
28;mujer;Indefinido;Q;Tiempo completo;Menos de dos años;20318.25565;9518.91
28;mujer;Indefinido;Q;Tiempo parcial;De cinco a diez años;12631.10965;7395.26
28;mujer;Indefinido;Q;Tiempo parcial;De dos a cinco años;10661.38298;5914.24
28;mujer;Indefinido;Q;Tiempo parcial;Más de diez años;13557.61015;5334.7
28;mujer;Indefinido;Q;Tiempo parcial;Menos de dos años;11571.50345;2241.08
28;mujer;Indefinido;R;Tiempo completo;De cinco a diez años;22138.11016;1855.57
28;mujer;Indefinido;R;Tiempo completo;De dos a cinco años;20477.20812;749.32
28;mujer;Indefinido;R;Tiempo completo;Más de diez años;33345.31034;1570.01
28;mujer;Indefinido;R;Tiempo completo;Menos de dos años;19490.64821;1805.73
28;mujer;Indefinido;R;Tiempo parcial;De cinco a diez años;11678.77609;718.27
28;mujer;Indefinido;R;Tiempo parcial;De dos a cinco años;7164.724428;727.05
28;mujer;Indefinido;R;Tiempo parcial;Más de diez años;8990.289711;137.51
28;mujer;Indefinido;R;Tiempo parcial;Menos de dos años;6437.861456;1985.69
28;mujer;Indefinido;S;Tiempo completo;De cinco a diez años;22555.32533;4232.68
28;mujer;Indefinido;S;Tiempo completo;De dos a cinco años;25107.72376;3008.34
28;mujer;Indefinido;S;Tiempo completo;Más de diez años;27500.36798;6034.71
28;mujer;Indefinido;S;Tiempo completo;Menos de dos años;14460.5553;4932.37
28;mujer;Indefinido;S;Tiempo parcial;De cinco a diez años;11045.39179;1752.74
28;mujer;Indefinido;S;Tiempo parcial;De dos a cinco años;10674.63422;1196.55
28;mujer;Indefinido;S;Tiempo parcial;Más de diez años;8608.802043;1831.96
28;mujer;Indefinido;S;Tiempo parcial;Menos de dos años;6580.43252;1928.14
28;mujer;Temporal;B;Tiempo completo;Menos de dos años;28248.47096;180.89
28;mujer;Temporal;C;Tiempo completo;De cinco a diez años;14986.47805;59.33
28;mujer;Temporal;C;Tiempo completo;De dos a cinco años;22426.77556;92.26
28;mujer;Temporal;C;Tiempo completo;Menos de dos años;19806.77907;2104.55
28;mujer;Temporal;C;Tiempo parcial;De dos a cinco años;5108.791771;262.06
28;mujer;Temporal;C;Tiempo parcial;Más de diez años;12942.43409;393.17
28;mujer;Temporal;C;Tiempo parcial;Menos de dos años;7045.478068;1159.44
28;mujer;Temporal;D;Tiempo completo;Menos de dos años;29465.74046;143.98
28;mujer;Temporal;D;Tiempo parcial;Más de diez años;1470.730253;7.38
28;mujer;Temporal;E;Tiempo completo;De cinco a diez años;29908.3981;186.87
28;mujer;Temporal;E;Tiempo completo;De dos a cinco años;28234.56974;203.73
28;mujer;Temporal;E;Tiempo completo;Menos de dos años;18770.43804;123.19
28;mujer;Temporal;E;Tiempo parcial;De cinco a diez años;10662.39152;108.25
28;mujer;Temporal;E;Tiempo parcial;Menos de dos años;11898.70603;25.84
28;mujer;Temporal;F;Tiempo completo;De cinco a diez años;23041.6727;243.78
28;mujer;Temporal;F;Tiempo completo;De dos a cinco años;21509.60769;286.31
28;mujer;Temporal;F;Tiempo completo;Más de diez años;27052.735;45.88
28;mujer;Temporal;F;Tiempo completo;Menos de dos años;22677.43025;1630.66
28;mujer;Temporal;F;Tiempo parcial;De cinco a diez años;10463.53;52.88
28;mujer;Temporal;F;Tiempo parcial;Menos de dos años;8891.209934;434.94
28;mujer;Temporal;G;Tiempo completo;De dos a cinco años;24498.29162;118.42
28;mujer;Temporal;G;Tiempo completo;Más de diez años;15195.625;42.64
28;mujer;Temporal;G;Tiempo completo;Menos de dos años;17322.63766;4385.01
28;mujer;Temporal;G;Tiempo parcial;De cinco a diez años;5915.03;413.94
28;mujer;Temporal;G;Tiempo parcial;De dos a cinco años;2281.92;167.4
28;mujer;Temporal;G;Tiempo parcial;Más de diez años;7382.250175;136.3
28;mujer;Temporal;G;Tiempo parcial;Menos de dos años;8873.874362;10674.58
28;mujer;Temporal;H;Tiempo completo;De cinco a diez años;24220.94274;159.29
28;mujer;Temporal;H;Tiempo completo;De dos a cinco años;23873.92922;224.69
28;mujer;Temporal;H;Tiempo completo;Más de diez años;30512.79481;34.84
28;mujer;Temporal;H;Tiempo completo;Menos de dos años;17774.06617;2361.09
28;mujer;Temporal;H;Tiempo parcial;De dos a cinco años;4162.997056;348.03
28;mujer;Temporal;H;Tiempo parcial;Más de diez años;6756.542276;233.26
28;mujer;Temporal;H;Tiempo parcial;Menos de dos años;9723.873762;962.53
28;mujer;Temporal;I;Tiempo completo;De dos a cinco años;22112.23;18.75
28;mujer;Temporal;I;Tiempo completo;Menos de dos años;14655.42847;5222.54
28;mujer;Temporal;I;Tiempo parcial;De dos a cinco años;1434.08284;7.1
28;mujer;Temporal;I;Tiempo parcial;Más de diez años;7285.305959;94.55
28;mujer;Temporal;I;Tiempo parcial;Menos de dos años;7820.877415;3671.31
28;mujer;Temporal;J;Tiempo completo;De cinco a diez años;27953.13233;294.26
28;mujer;Temporal;J;Tiempo completo;De dos a cinco años;17186.81846;629.18
28;mujer;Temporal;J;Tiempo completo;Más de diez años;31191.40359;53.82
28;mujer;Temporal;J;Tiempo completo;Menos de dos años;19247.73211;5198.77
28;mujer;Temporal;J;Tiempo parcial;De dos a cinco años;9282.339983;46.2
28;mujer;Temporal;J;Tiempo parcial;Menos de dos años;13115.71911;870.2
28;mujer;Temporal;K;Tiempo completo;De dos a cinco años;27499.95163;121.94
28;mujer;Temporal;K;Tiempo completo;Menos de dos años;20941.19368;1134.02
28;mujer;Temporal;K;Tiempo parcial;De cinco a diez años;11308.41468;81.5
28;mujer;Temporal;K;Tiempo parcial;Más de diez años;10058.69118;123.79
28;mujer;Temporal;K;Tiempo parcial;Menos de dos años;8768.032852;267.4
28;mujer;Temporal;L;Tiempo completo;De dos a cinco años;19011.81098;20.95
28;mujer;Temporal;L;Tiempo completo;Menos de dos años;20198.38785;78.39
28;mujer;Temporal;L;Tiempo parcial;De dos a cinco años;4233.56;120.32
28;mujer;Temporal;L;Tiempo parcial;Menos de dos años;9108.375873;220.45
28;mujer;Temporal;M;Tiempo completo;De cinco a diez años;21609.96162;863.47
28;mujer;Temporal;M;Tiempo completo;De dos a cinco años;24476.48011;1183.36
28;mujer;Temporal;M;Tiempo completo;Más de diez años;28897.60405;180.16
28;mujer;Temporal;M;Tiempo completo;Menos de dos años;17789.19735;7107.01
28;mujer;Temporal;M;Tiempo parcial;De cinco a diez años;9187.021452;177.31
28;mujer;Temporal;M;Tiempo parcial;De dos a cinco años;10640.79274;341.25
28;mujer;Temporal;M;Tiempo parcial;Más de diez años;11531.14685;232.21
28;mujer;Temporal;M;Tiempo parcial;Menos de dos años;8792.822503;3154.55
28;mujer;Temporal;N;Tiempo completo;De cinco a diez años;15284.70678;1248.45
28;mujer;Temporal;N;Tiempo completo;De dos a cinco años;16396.89012;1427
28;mujer;Temporal;N;Tiempo completo;Más de diez años;16538.31546;231.4
28;mujer;Temporal;N;Tiempo completo;Menos de dos años;16689.33494;10083.28
28;mujer;Temporal;N;Tiempo parcial;De cinco a diez años;10206.90001;3271.47
28;mujer;Temporal;N;Tiempo parcial;De dos a cinco años;9826.056102;3573.95
28;mujer;Temporal;N;Tiempo parcial;Más de diez años;7504.12066;672.92
28;mujer;Temporal;N;Tiempo parcial;Menos de dos años;8780.509569;18688.61
28;mujer;Temporal;O;Tiempo completo;De cinco a diez años;22875.97946;3875.03
28;mujer;Temporal;O;Tiempo completo;De dos a cinco años;24549.45108;1492.51
28;mujer;Temporal;O;Tiempo completo;Más de diez años;26434.7705;2338.34
28;mujer;Temporal;O;Tiempo completo;Menos de dos años;22027.62045;2697.53
28;mujer;Temporal;O;Tiempo parcial;De cinco a diez años;14428.62904;499.21
28;mujer;Temporal;O;Tiempo parcial;De dos a cinco años;9353.694377;392.51
28;mujer;Temporal;O;Tiempo parcial;Más de diez años;9251.747963;927.95
28;mujer;Temporal;O;Tiempo parcial;Menos de dos años;10628.12804;1098.44
28;mujer;Temporal;P;Tiempo completo;De cinco a diez años;24892.20383;696.86
28;mujer;Temporal;P;Tiempo completo;De dos a cinco años;21579.37066;968.16
28;mujer;Temporal;P;Tiempo completo;Más de diez años;23266.26937;752.18
28;mujer;Temporal;P;Tiempo completo;Menos de dos años;20292.83961;4251.21
28;mujer;Temporal;P;Tiempo parcial;De cinco a diez años;9454.850245;677.4
28;mujer;Temporal;P;Tiempo parcial;De dos a cinco años;9666.269234;970.93
28;mujer;Temporal;P;Tiempo parcial;Más de diez años;10452.53962;1360.96
28;mujer;Temporal;P;Tiempo parcial;Menos de dos años;7055.127402;13383.52
28;mujer;Temporal;Q;Tiempo completo;De cinco a diez años;29135.91531;7250.47
28;mujer;Temporal;Q;Tiempo completo;De dos a cinco años;33261.31795;2651.74
28;mujer;Temporal;Q;Tiempo completo;Más de diez años;26735.84706;4060.96
28;mujer;Temporal;Q;Tiempo completo;Menos de dos años;25182.48827;10297.55
28;mujer;Temporal;Q;Tiempo parcial;De cinco a diez años;17463.17318;548.78
28;mujer;Temporal;Q;Tiempo parcial;De dos a cinco años;10635.96908;885.8
28;mujer;Temporal;Q;Tiempo parcial;Más de diez años;8353.346166;923.68
28;mujer;Temporal;Q;Tiempo parcial;Menos de dos años;9010.490627;6670.57
28;mujer;Temporal;R;Tiempo completo;De cinco a diez años;31091.24316;92.31
28;mujer;Temporal;R;Tiempo completo;De dos a cinco años;22683.945;15.5
28;mujer;Temporal;R;Tiempo completo;Menos de dos años;16597.68481;381.39
28;mujer;Temporal;R;Tiempo parcial;De cinco a diez años;8229.87;10.82
28;mujer;Temporal;R;Tiempo parcial;De dos a cinco años;8044.044318;74.9
28;mujer;Temporal;R;Tiempo parcial;Menos de dos años;6387.672404;3114.77
28;mujer;Temporal;S;Tiempo completo;De cinco a diez años;30065.32113;161.19
28;mujer;Temporal;S;Tiempo completo;De dos a cinco años;26710.30797;375.96
28;mujer;Temporal;S;Tiempo completo;Menos de dos años;14622.4591;1182.38
28;mujer;Temporal;S;Tiempo parcial;De cinco a diez años;5140.495566;95.02
28;mujer;Temporal;S;Tiempo parcial;De dos a cinco años;8067.076091;265.91
28;mujer;Temporal;S;Tiempo parcial;Más de diez años;13230.21033;34.15
